ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,QTR_ID,MONTH_ID,YEAR_ID,MSRP
10288,28,61.75,4,3,9,2004,60
10303,46,49.04,2,4,10,2004,60
10312,30,61.15,16,4,10,2004,60
10332,38,84.25,9,4,11,2004,60
10344,40,56.91,2,4,11,2004,60
10367,45,100.0,4,1,1,2005,60
10379,27,49.3,1,1,2,2005,60
10407,42,72.65,1,2,4,2005,60
10420,36,63.57,4,2,5,2005,60
10104,29,100.0,12,1,1,2003,122
10114,39,100.0,3,2,4,2003,122
10127,45,100.0,14,2,6,2003,122
10141,47,100.0,8,3,8,2003,122
10151,49,100.0,6,3,9,2003,122
10165,46,100.0,15,4,10,2003,122
10175,48,100.0,4,4,11,2003,122
10184,46,100.0,9,4,11,2003,122
10195,35,100.0,9,4,11,2003,122
10207,43,100.0,10,4,12,2003,122
10229,26,100.0,4,1,3,2004,122
10246,22,98.18,8,2,5,2004,122
10259,34,99.41,7,2,6,2004,122
10271,50,100.0,8,3,7,2004,122
10281,48,100.0,4,3,8,2004,122
10292,41,100.0,11,3,9,2004,122
10305,36,100.0,8,4,10,2004,122
10313,29,100.0,2,4,10,2004,122
10324,33,37.48,10,4,11,2004,122
10334,46,100.0,6,4,11,2004,122
10349,38,100.0,7,4,12,2004,122
10358,20,36.42,11,4,12,2004,122
10370,22,100.0,5,1,1,2005,122
10383,27,100.0,11,1,2,2005,122
10412,56,98.18,8,2,5,2005,122
10425,38,99.41,7,2,5,2005,122
10101,25,100.0,4,1,1,2003,127
10110,33,100.0,4,1,3,2003,127
10124,42,100.0,3,2,5,2003,127
10149,33,100.0,8,3,9,2003,127
10162,38,100.0,6,4,10,2003,127
10173,31,100.0,10,4,11,2003,127
10182,20,100.0,7,4,11,2003,127
10193,44,100.0,11,4,11,2003,127
10204,26,100.0,1,4,12,2003,127
10214,27,100.0,4,1,1,2004,127
10227,46,100.0,7,1,3,2004,127
10243,47,100.0,2,2,4,2004,127
10280,37,100.0,13,3,8,2004,127
10288,31,100.0,2,3,9,2004,127
10304,24,100.0,17,4,10,2004,127
10312,31,100.0,14,4,10,2004,127
10322,50,100.0,6,4,11,2004,127
10332,35,64.69,8,4,11,2004,127
10344,30,100.0,3,4,11,2004,127
10356,29,100.0,3,4,12,2004,127
10367,27,100.0,5,1,1,2005,127
10380,40,100.0,10,1,2,2005,127
10390,31,98.99,16,1,3,2005,127
10409,6,100.0,2,2,4,2005,127
10420,45,100.0,2,2,5,2005,127
10103,22,54.09,2,1,1,2003,60
10114,45,68.67,6,2,4,2003,60
10126,43,65.02,2,2,5,2003,60
10140,46,61.99,2,3,7,2003,60
10151,39,69.28,9,3,9,2003,60
10165,31,71.1,18,4,10,2003,60
10175,41,69.28,7,4,11,2003,60
10184,44,60.16,12,4,11,2003,60
10194,45,70.49,2,4,11,2003,60
10207,37,69.89,13,4,12,2003,60
10217,35,61.38,2,1,2,2004,60
10229,28,59.55,7,1,3,2004,60
10246,30,61.99,11,2,5,2004,60
10259,30,49.22,10,2,6,2004,60
10271,25,69.28,11,3,7,2004,60
10281,29,57.73,7,3,8,2004,60
10291,26,57.73,2,3,9,2004,60
10305,41,53.48,11,4,10,2004,60
10313,34,52.87,5,4,10,2004,60
10322,35,61.21,11,4,11,2004,60
10334,34,61.38,1,4,11,2004,60
10347,50,100.0,8,4,11,2004,60
10357,41,61.99,7,4,12,2004,60
10370,22,96.86,7,1,1,2005,60
10381,35,48.62,7,1,2,2005,60
10391,44,38.5,5,1,3,2005,60
10412,47,61.99,11,2,5,2005,60
10425,19,49.22,10,2,5,2005,60
10106,34,90.39,2,1,2,2003,84
10120,29,71.81,8,2,4,2003,84
10133,49,69.27,3,2,6,2003,84
10145,30,85.32,14,3,8,2003,84
10168,21,70.96,9,4,10,2003,84
10210,50,76.88,7,1,1,2004,84
10223,47,100.0,9,1,2,2004,84
10235,24,76.03,3,2,4,2004,84
10250,27,98.84,4,2,5,2004,84
10263,33,86.17,10,2,6,2004,84
10275,35,90.39,9,3,7,2004,84
10284,31,71.81,1,3,8,2004,84
10297,25,82.79,4,3,9,2004,84
10308,27,82.79,7,4,10,2004,84
10318,31,100.0,9,4,11,2004,84
10327,45,100.0,8,4,11,2004,84
10339,27,100.0,2,4,11,2004,84
10353,27,100.0,1,4,12,2004,84
10374,42,69.27,2,1,2,2005,84
10386,21,74.77,18,1,3,2005,84
10398,34,76.88,15,1,3,2005,84
10401,42,76.03,3,2,4,2005,84
10416,15,98.84,4,2,5,2005,84
10107,29,70.87,6,1,2,2003,60
10120,46,58.15,4,2,4,2003,60
10134,30,61.78,6,3,7,2003,60
10145,30,49.67,10,3,8,2003,60
10159,42,51.48,18,4,10,2003,60
10168,46,61.18,5,4,10,2003,60
10180,25,64.2,13,4,11,2003,60
10188,32,65.42,5,4,11,2003,60
10201,30,64.81,6,4,12,2003,60
10210,40,49.67,3,1,1,2004,60
10223,28,60.57,5,1,2,2004,60
10236,23,55.72,2,2,4,2004,60
10251,29,61.18,6,2,5,2004,60
10263,34,58.75,6,2,6,2004,60
10275,37,63.6,5,3,7,2004,60
10285,20,49.06,10,3,8,2004,60
10298,32,48.46,2,3,9,2004,60
10308,34,52.09,3,4,10,2004,60
10318,42,52.7,5,4,11,2004,60
10329,38,100.0,12,4,11,2004,60
10339,30,62.16,1,4,11,2004,60
10362,23,49.67,3,1,1,2005,60
10374,22,53.3,4,1,2,2005,60
10389,39,100.0,5,1,3,2005,60
10402,55,55.72,2,2,4,2005,60
10417,36,61.18,6,2,5,2005,60
10101,26,100.0,1,1,1,2003,168
10110,31,100.0,1,1,3,2003,168
10125,34,100.0,2,2,5,2003,168
10139,41,100.0,8,3,7,2003,168
10149,23,100.0,5,3,9,2003,168
10162,48,100.0,3,4,10,2003,168
10173,22,100.0,7,4,11,2003,168
10182,21,100.0,4,4,11,2003,168
10193,22,100.0,8,4,11,2003,168
10205,40,100.0,3,4,12,2003,168
10214,50,100.0,1,1,1,2004,168
10227,29,100.0,4,1,3,2004,168
10244,43,100.0,8,2,4,2004,168
10255,24,100.0,1,2,6,2004,168
10280,22,100.0,10,3,8,2004,168
10289,43,100.0,3,3,9,2004,168
10304,20,100.0,14,4,10,2004,168
10312,25,100.0,11,4,10,2004,168
10322,36,100.0,2,4,11,2004,168
10332,24,52.67,1,4,11,2004,168
10347,21,100.0,6,4,11,2004,168
10356,30,100.0,1,4,12,2004,168
10367,32,94.79,7,1,1,2005,168
10380,21,47.18,8,1,2,2005,168
10390,26,78.11,7,1,3,2005,168
10421,35,100.0,1,2,5,2005,168
10109,26,100.0,1,1,3,2003,132
10123,46,100.0,3,2,5,2003,132
10137,37,100.0,3,3,7,2003,132
10148,27,100.0,10,3,9,2003,132
10161,23,100.0,9,4,10,2003,132
10172,39,100.0,7,4,11,2003,132
10181,27,100.0,3,4,11,2003,132
10192,38,100.0,8,4,11,2003,132
10204,27,100.0,14,4,12,2003,132
10212,40,100.0,7,1,1,2004,132
10226,24,100.0,5,1,2,2004,132
10241,44,100.0,12,2,4,2004,132
10253,37,100.0,2,2,6,2004,132
10266,20,100.0,3,3,7,2004,132
10278,39,100.0,3,3,8,2004,132
10287,44,100.0,1,3,8,2004,132
10301,22,100.0,5,4,10,2003,132
10311,43,100.0,10,4,10,2004,132
10321,27,100.0,7,4,11,2004,132
10331,26,64.9,10,4,11,2004,132
10343,25,52.32,3,4,11,2004,132
10366,49,100.0,2,1,1,2005,132
10379,29,100.0,5,1,2,2005,132
10407,41,100.0,12,2,4,2005,132
10419,55,100.0,2,2,5,2005,132
10103,27,83.07,12,1,1,2003,101
10112,23,100.0,2,1,3,2003,101
10126,31,90.17,12,2,5,2003,101
10139,46,100.0,1,3,7,2003,101
10150,47,91.18,9,3,9,2003,101
10163,31,100.0,2,4,10,2003,101
10174,46,100.0,5,4,11,2003,101
10183,37,89.15,9,4,11,2003,101
10193,28,93.21,1,4,11,2003,101
10206,37,90.17,7,4,12,2003,101
10215,49,100.0,4,1,1,2004,101
10228,24,100.0,3,1,3,2004,101
10244,30,100.0,1,2,4,2004,101
10257,50,88.14,1,2,6,2004,101
10270,31,96.24,10,3,7,2004,101
10280,46,100.0,3,3,8,2004,101
10291,47,100.0,12,3,9,2004,101
10304,46,100.0,7,4,10,2004,101
10312,37,100.0,4,4,10,2004,101
10322,33,100.0,12,4,11,2004,101
10333,31,90.17,5,4,11,2004,101
10347,48,100.0,9,4,11,2004,101
10357,41,87.13,6,4,12,2004,101
10369,42,100.0,1,1,1,2005,101
10381,41,100.0,8,1,2,2005,101
10391,32,45.25,6,1,3,2005,101
10423,10,88.14,1,2,5,2005,101
10103,35,57.46,14,1,1,2003,62
10111,28,64.33,2,1,3,2003,62
10126,46,73.7,14,2,5,2003,62
10139,20,71.2,3,3,7,2003,62
10150,30,49.97,11,3,9,2003,62
10163,48,69.96,4,4,10,2003,62
10173,28,53.72,2,4,11,2003,62
10183,39,68.08,11,4,11,2003,62
10193,24,51.84,3,4,11,2003,62
10206,28,67.46,9,4,12,2003,62
10215,31,58.71,6,1,1,2004,62
10228,45,63.71,5,1,3,2004,62
10244,24,58.09,3,2,4,2004,62
10257,49,53.72,3,2,6,2004,62
10269,32,63.08,1,3,7,2004,62
10280,43,68.71,5,3,8,2004,62
10291,37,50.59,14,3,9,2004,62
10304,24,64.96,9,4,10,2004,62
10312,35,53.72,6,4,10,2004,62
10322,41,29.87,13,4,11,2004,62
10332,26,100.0,17,4,11,2004,62
10347,34,64.96,10,4,11,2004,62
10357,49,70.58,5,4,12,2004,62
10369,28,44.21,6,1,1,2005,62
10381,40,68.08,4,1,2,2005,62
10392,37,59.96,3,1,3,2005,62
10423,31,53.72,3,2,5,2005,62
10106,41,83.44,18,1,2,2003,86
10119,21,89.46,9,2,4,2003,86
10130,40,96.34,2,2,6,2003,86
10143,46,74.84,13,3,8,2003,86
10155,44,79.14,11,4,10,2003,86
10167,46,73.12,7,4,10,2003,86
10178,41,81.72,10,4,11,2003,86
10186,32,89.46,7,4,11,2003,86
10197,46,87.74,4,4,11,2003,86
10209,28,100.0,6,1,1,2004,86
10222,49,94.62,10,1,2,2004,86
10248,21,73.98,1,2,5,2004,86
10262,32,84.3,15,2,6,2004,86
10273,34,98.06,2,3,7,2004,86
10283,21,98.06,4,3,8,2004,86
10296,21,96.34,13,3,9,2004,86
10307,31,83.44,7,4,10,2004,86
10316,21,94.62,15,4,11,2004,86
10327,25,45.86,5,4,11,2004,86
10338,28,82.58,3,4,11,2004,86
10350,43,64.97,6,4,12,2004,86
10373,22,86.74,5,1,1,2005,86
10386,37,93.01,5,1,3,2005,86
10398,28,72.26,18,1,3,2005,86
10400,30,74.84,7,2,4,2005,86
10414,44,73.98,1,2,5,2005,86
10103,25,100.0,13,1,1,2003,104
10111,43,100.0,1,1,3,2003,104
10126,30,97.39,13,2,5,2003,104
10139,20,90.06,2,3,7,2003,104
10150,26,100.0,10,3,9,2003,104
10163,40,100.0,3,4,10,2003,104
10173,31,89.01,1,4,11,2003,104
10183,22,100.0,10,4,11,2003,104
10193,23,100.0,2,4,11,2003,104
10206,30,100.0,8,4,12,2003,104
10215,49,100.0,5,1,1,2004,104
10228,31,100.0,4,1,3,2004,104
10244,29,100.0,2,2,4,2004,104
10257,37,84.82,2,2,6,2004,104
10270,38,100.0,11,3,7,2004,104
10280,29,100.0,4,3,8,2004,104
10291,23,100.0,13,3,9,2004,104
10304,26,85.87,8,4,10,2004,104
10312,38,100.0,5,4,10,2004,104
10322,48,47.04,7,4,11,2004,104
10332,40,39.8,18,4,11,2004,104
10347,45,100.0,11,4,11,2004,104
10357,44,100.0,4,4,12,2004,104
10369,21,94.22,5,1,1,2005,104
10381,35,100.0,5,1,2,2005,104
10392,29,86.92,2,1,3,2005,104
10423,21,84.82,2,2,5,2005,104
10105,22,100.0,11,1,2,2003,136
10117,26,100.0,5,2,4,2003,136
10128,41,100.0,2,2,6,2003,136
10142,47,100.0,8,3,8,2003,136
10153,31,100.0,7,3,9,2003,136
10166,43,100.0,2,4,10,2003,136
10177,23,100.0,9,4,11,2003,136
10185,28,100.0,9,4,11,2003,136
10196,49,100.0,1,4,11,2003,136
10208,24,100.0,9,1,1,2004,136
10221,33,100.0,3,1,2,2004,136
10232,22,100.0,6,1,3,2004,136
10248,32,100.0,12,2,5,2004,136
10273,40,100.0,13,3,7,2004,136
10282,43,100.0,1,3,8,2004,136
10293,24,100.0,4,3,9,2004,136
10306,32,100.0,9,4,10,2004,136
10314,20,100.0,1,4,10,2004,136
10325,24,69.12,9,4,11,2004,136
10336,48,100.0,12,4,11,2004,136
10350,44,100.0,1,4,12,2004,136
10372,28,100.0,3,1,1,2005,136
10383,24,61.52,9,1,2,2005,136
10396,33,100.0,2,1,3,2005,136
10414,41,100.0,12,2,5,2005,136
10104,23,100.0,13,1,1,2003,169
10109,46,100.0,5,1,3,2003,169
10114,48,100.0,4,2,4,2003,169
10122,25,100.0,3,2,5,2003,169
10127,22,100.0,15,2,6,2003,169
10136,41,100.0,3,3,7,2003,169
10141,34,100.0,9,3,8,2003,169
10148,32,100.0,14,3,9,2003,169
10151,21,100.0,7,3,9,2003,169
10160,20,100.0,1,4,10,2003,169
10165,47,100.0,16,4,10,2003,169
10171,39,100.0,3,4,11,2003,169
10175,29,100.0,5,4,11,2003,169
10181,45,100.0,7,4,11,2003,169
10184,28,100.0,10,4,11,2003,169
10192,26,100.0,12,4,11,2003,169
10195,50,100.0,10,4,11,2003,169
10203,48,100.0,1,4,12,2003,169
10207,25,100.0,11,4,12,2003,169
10212,40,100.0,11,1,1,2004,169
10225,43,100.0,2,1,2,2004,169
10229,22,100.0,5,1,3,2004,169
10239,47,100.0,1,2,4,2004,169
10246,36,100.0,9,2,5,2004,169
10253,40,100.0,6,2,6,2004,169
10259,27,100.0,8,2,6,2004,169
10266,29,100.0,7,3,7,2004,169
10271,20,100.0,9,3,7,2004,169
10278,42,100.0,7,3,8,2004,169
10281,25,100.0,5,3,8,2004,169
10287,36,100.0,5,3,8,2004,169
10292,21,100.0,12,3,9,2004,169
10301,23,100.0,9,4,10,2003,169
10305,37,100.0,9,4,10,2004,169
10310,48,100.0,3,4,10,2004,169
10313,25,100.0,3,4,10,2004,169
10321,33,100.0,11,4,11,2004,169
10324,27,100.0,12,4,11,2004,169
10331,27,100.0,11,4,11,2004,169
10334,20,100.0,3,4,11,2004,169
10342,30,100.0,4,4,11,2004,169
10349,48,100.0,6,4,12,2004,169
10358,32,93.49,12,4,12,2004,169
10366,34,100.0,1,1,1,2005,169
10370,27,56.85,9,1,1,2005,169
10377,39,100.0,3,1,2,2005,169
10383,47,100.0,6,1,2,2005,169
10394,22,100.0,5,1,3,2005,169
10405,55,100.0,1,2,4,2005,169
10412,60,100.0,9,2,5,2005,169
10419,35,100.0,6,2,5,2005,169
10425,28,100.0,8,2,5,2005,169
10105,38,100.0,13,1,2,2003,100
10117,21,95.8,7,2,4,2003,100
10128,41,100.0,4,2,6,2003,100
10142,22,97.81,10,3,8,2003,100
10153,29,88.74,9,3,9,2003,100
10165,50,100.0,1,4,10,2003,100
10177,29,100.0,11,4,11,2003,100
10185,49,80.67,11,4,11,2003,100
10196,35,100.0,3,4,11,2003,100
10208,48,100.0,11,1,1,2004,100
10221,23,80.67,5,1,2,2004,100
10232,48,95.8,8,1,3,2004,100
10248,42,100.0,14,2,5,2004,100
10273,47,100.0,15,3,7,2004,100
10282,36,100.0,3,3,8,2004,100
10293,22,100.0,6,3,9,2004,100
10306,40,91.76,11,4,10,2004,100
10314,23,100.0,3,4,10,2004,100
10326,32,100.0,6,4,11,2004,100
10336,21,100.0,7,4,11,2004,100
10350,41,93.04,2,4,12,2004,100
10372,25,84.71,5,1,1,2005,100
10383,26,100.0,12,1,2,2005,100
10396,24,89.75,4,1,3,2005,100
10414,48,100.0,14,2,5,2005,100
10108,26,68.35,9,1,3,2003,80
10122,21,73.17,13,2,5,2003,80
10135,45,78.0,10,3,7,2003,80
10147,36,86.04,10,3,9,2003,80
10159,21,81.21,5,4,10,2003,80
10169,32,70.76,5,4,11,2003,80
10181,30,82.82,17,4,11,2003,80
10191,36,94.88,6,4,11,2003,80
10203,33,86.04,11,4,12,2003,80
10211,35,78.0,5,1,1,2004,80
10225,37,95.69,12,1,2,2004,80
10238,41,73.17,6,2,4,2004,80
10252,20,76.39,2,2,5,2004,80
10265,45,86.84,2,3,7,2004,80
10276,38,69.96,6,3,8,2004,80
10287,43,70.76,15,3,8,2004,80
10300,49,78.8,8,4,10,2003,80
10310,27,80.41,13,4,10,2004,80
10319,46,73.98,1,4,11,2004,80
10329,38,59.1,10,4,11,2004,80
10342,25,66.74,5,4,11,2004,80
10363,46,60.3,10,1,1,2005,80
10378,22,100.0,4,1,2,2005,80
10390,40,100.0,9,1,3,2005,80
10103,46,100.0,16,1,1,2003,99
10111,39,100.0,4,1,3,2003,99
10126,38,82.34,16,2,5,2003,99
10139,30,100.0,5,3,7,2003,99
10149,42,94.25,2,3,9,2003,99
10163,43,100.0,6,4,10,2003,99
10173,29,95.24,4,4,11,2003,99
10182,33,86.31,1,4,11,2003,99
10193,32,79.37,5,4,11,2003,99
10206,28,87.3,11,4,12,2003,99
10215,41,100.0,8,1,1,2004,99
10227,33,100.0,1,1,3,2004,99
10244,36,84.33,5,2,4,2004,99
10257,26,89.29,5,2,6,2004,99
10280,34,100.0,7,3,8,2004,99
10290,26,96.23,2,3,9,2004,99
10304,38,100.0,11,4,10,2004,99
10312,33,100.0,8,4,10,2004,99
10323,33,91.27,2,4,11,2004,99
10333,46,100.0,2,4,11,2004,99
10347,26,100.0,12,4,11,2004,99
10357,25,100.0,3,4,12,2004,99
10369,45,73.08,4,1,1,2005,99
10382,50,100.0,7,1,2,2005,99
10392,36,100.0,1,1,3,2005,99
10423,21,89.29,5,2,5,2005,99
10108,29,100.0,8,1,3,2003,146
10122,21,100.0,12,2,5,2003,146
10135,42,100.0,9,3,7,2003,146
10147,37,100.0,9,3,9,2003,146
10159,25,100.0,4,4,10,2003,146
10169,36,100.0,4,4,11,2003,146
10181,22,100.0,16,4,11,2003,146
10191,23,100.0,5,4,11,2003,146
10203,32,100.0,10,4,12,2003,146
10211,28,100.0,4,1,1,2004,146
10225,27,100.0,11,1,2,2004,146
10238,49,100.0,5,2,4,2004,146
10252,41,100.0,1,2,5,2004,146
10265,49,100.0,1,3,7,2004,146
10276,30,100.0,5,3,8,2004,146
10287,40,100.0,14,3,8,2004,146
10300,23,100.0,7,4,10,2003,146
10310,49,100.0,12,4,10,2004,146
10320,25,100.0,5,4,11,2004,146
10330,37,100.0,3,4,11,2004,146
10342,55,100.0,7,4,11,2004,146
10355,23,100.0,7,4,12,2004,146
10363,24,100.0,11,1,1,2005,146
10378,43,96.49,10,1,2,2005,146
10390,50,100.0,1,1,3,2005,146
10109,47,100.0,2,1,3,2003,141
10123,34,100.0,4,2,5,2003,141
10137,31,100.0,4,3,7,2003,141
10148,28,100.0,11,3,9,2003,141
10161,36,100.0,10,4,10,2003,141
10172,48,100.0,8,4,11,2003,141
10181,39,100.0,4,4,11,2003,141
10192,45,100.0,9,4,11,2003,141
10204,35,100.0,15,4,12,2003,141
10212,45,100.0,8,1,1,2004,141
10226,46,100.0,6,1,2,2004,141
10240,37,100.0,1,2,4,2004,141
10253,31,100.0,3,2,6,2004,141
10266,33,100.0,4,3,7,2004,141
10278,31,100.0,4,3,8,2004,141
10287,27,100.0,2,3,8,2004,141
10301,39,100.0,6,4,10,2003,141
10311,32,100.0,11,4,10,2004,141
10321,28,100.0,8,4,11,2004,141
10331,26,67.91,12,4,11,2004,141
10343,44,84.88,2,4,11,2004,141
10367,46,100.0,6,1,1,2005,141
10379,32,70.83,4,1,2,2005,141
10406,65,100.0,1,2,4,2005,141
10419,43,100.0,3,2,5,2005,141
10108,43,67.77,12,1,3,2003,62
10122,35,49.74,16,2,5,2003,62
10135,45,50.36,13,3,7,2003,62
10146,47,67.14,2,3,9,2003,62
10159,21,64.66,8,4,10,2003,62
10169,38,68.39,8,4,11,2003,62
10180,21,50.36,3,4,11,2003,62
10191,43,72.74,9,4,11,2003,62
10211,46,54.09,8,1,1,2004,62
10224,38,58.44,1,1,2,2004,62
10237,26,52.22,1,2,4,2004,62
10252,31,52.84,5,2,5,2004,62
10264,48,54.71,3,2,6,2004,62
10276,33,50.36,9,3,8,2004,62
10286,38,57.2,1,3,8,2004,62
10299,39,55.95,3,3,9,2004,62
10310,42,67.14,16,4,10,2004,62
10319,44,59.06,4,4,11,2004,62
10330,29,69.63,2,4,11,2004,62
10342,26,55.95,8,4,11,2004,62
10355,31,53.47,1,4,12,2004,62
10363,32,89.12,12,1,1,2005,62
10378,28,100.0,9,1,2,2005,62
10390,36,100.0,2,1,3,2005,62
10403,36,52.22,1,2,4,2005,62
10106,41,100.0,17,1,2,2003,105
10119,27,99.52,8,2,4,2003,105
10130,33,100.0,1,2,6,2003,105
10143,34,100.0,12,3,8,2003,105
10155,29,100.0,10,4,10,2003,105
10167,34,100.0,6,4,10,2003,105
10178,48,100.0,9,4,11,2003,105
10186,46,100.0,6,4,11,2003,105
10197,22,100.0,3,4,11,2003,105
10209,20,100.0,5,1,1,2004,105
10222,45,85.75,9,1,2,2004,105
10249,46,100.0,5,2,5,2004,105
10262,34,100.0,14,2,6,2004,105
10273,50,85.75,1,3,7,2004,105
10283,46,100.0,3,3,8,2004,105
10296,22,84.7,12,3,9,2004,105
10307,48,86.81,6,4,10,2004,105
10316,47,86.81,14,4,11,2004,105
10328,34,100.0,6,4,11,2004,105
10338,45,100.0,2,4,11,2004,105
10351,20,100.0,2,4,12,2004,105
10373,50,60.49,6,1,1,2005,105
10386,22,57.55,6,1,3,2005,105
10398,45,100.0,17,1,3,2005,105
10400,58,100.0,6,2,4,2005,105
10415,51,100.0,5,2,5,2005,105
10104,38,100.0,3,1,1,2003,143
10117,22,100.0,12,2,4,2003,143
10127,25,100.0,5,2,6,2003,143
10142,24,100.0,15,3,8,2003,143
10152,35,100.0,1,3,9,2003,143
10165,28,100.0,6,4,10,2003,143
10176,36,100.0,5,4,11,2003,143
10185,39,100.0,16,4,11,2003,143
10196,27,100.0,8,4,11,2003,143
10207,40,100.0,1,4,12,2003,143
10220,50,100.0,5,1,2,2004,143
10230,42,100.0,3,1,3,2004,143
10247,48,100.0,5,2,5,2004,143
10272,25,100.0,5,3,7,2004,143
10282,31,100.0,8,3,8,2004,143
10292,44,100.0,2,3,9,2004,143
10306,23,100.0,16,4,10,2004,143
10314,29,100.0,8,4,10,2004,143
10324,49,100.0,13,4,11,2004,143
10337,36,100.0,3,4,11,2004,143
10349,34,100.0,5,4,12,2004,143
10358,25,100.0,13,4,12,2004,143
10372,48,100.0,6,1,1,2005,143
10383,38,100.0,1,1,2,2005,143
10394,37,100.0,1,1,3,2005,143
10413,49,100.0,5,2,5,2005,143
10100,22,86.51,4,1,1,2003,92
10110,28,89.27,8,1,3,2003,92
10124,36,85.59,7,2,5,2003,92
10148,34,100.0,1,3,9,2003,92
10162,39,100.0,10,4,10,2003,92
10173,21,75.46,14,4,11,2003,92
10182,36,100.0,11,4,11,2003,92
10193,24,97.55,15,4,11,2003,92
10204,29,85.59,5,4,12,2003,92
10213,38,94.79,1,1,1,2004,92
10227,34,100.0,11,1,3,2004,92
10241,42,90.19,3,2,4,2004,92
10280,35,100.0,17,3,8,2004,92
10288,35,80.99,6,3,9,2004,92
10302,38,89.27,2,4,10,2003,92
10311,41,81.91,1,4,10,2004,92
10332,50,100.0,2,4,11,2004,92
10344,21,100.0,4,4,11,2004,92
10367,43,62.72,8,1,1,2005,92
10380,32,100.0,1,1,2,2005,92
10407,6,90.19,3,2,4,2005,92
10420,66,92.95,6,2,5,2005,92
10105,41,82.5,10,1,2,2003,87
10117,23,97.42,4,2,4,2003,87
10128,43,92.16,1,2,6,2003,87
10142,24,70.22,7,3,8,2003,87
10153,22,83.38,6,3,9,2003,87
10166,26,73.73,1,4,10,2003,87
10177,35,74.6,8,4,11,2003,87
10185,47,77.24,8,4,11,2003,87
10197,50,100.0,14,4,11,2003,87
10208,45,87.77,8,1,1,2004,87
10221,39,89.53,2,1,2,2004,87
10232,23,89.53,5,1,3,2004,87
10248,42,75.48,11,2,5,2004,87
10261,20,89.53,9,2,6,2004,87
10273,33,71.09,12,3,7,2004,87
10283,34,100.0,14,3,8,2004,87
10293,49,100.0,3,3,9,2004,87
10306,39,90.4,8,4,10,2004,87
10315,36,100.0,7,4,10,2004,87
10326,50,86.01,5,4,11,2004,87
10337,29,100.0,2,4,11,2004,87
10350,30,100.0,3,4,12,2004,87
10372,41,86.89,7,1,1,2005,87
10383,28,58.58,7,1,2,2005,87
10396,45,100.0,5,1,3,2005,87
10414,16,75.48,11,2,5,2005,87
10103,36,100.0,5,1,1,2003,121
10114,41,100.0,9,2,4,2003,121
10126,50,100.0,5,2,5,2003,121
10140,40,100.0,5,3,7,2003,121
10150,49,100.0,2,3,9,2003,121
10164,45,100.0,3,4,10,2003,121
10175,47,100.0,10,4,11,2003,121
10183,21,100.0,2,4,11,2003,121
10194,32,100.0,5,4,11,2003,121
10207,47,100.0,16,4,12,2003,121
10217,38,100.0,5,1,2,2004,121
10229,41,100.0,10,1,3,2004,121
10245,21,100.0,3,2,5,2004,121
10259,41,100.0,13,2,6,2004,121
10270,38,100.0,3,3,7,2004,121
10281,25,99.29,10,3,8,2004,121
10291,48,100.0,5,3,9,2004,121
10305,22,99.29,14,4,10,2004,121
10313,28,100.0,8,4,10,2004,121
10323,47,100.0,1,4,11,2004,121
10334,49,100.0,4,4,11,2004,121
10347,45,100.0,4,4,11,2004,121
10357,28,100.0,2,4,12,2004,121
10370,29,57.53,6,1,1,2005,121
10382,39,100.0,1,1,2,2005,121
10411,46,100.0,3,2,5,2005,121
10425,38,100.0,13,2,5,2005,121
10103,41,47.29,9,1,1,2003,50
10113,50,49.81,3,1,3,2003,50
10126,43,53.83,9,2,5,2003,50
10140,29,43.27,9,3,7,2003,50
10150,30,42.76,6,3,9,2003,50
10164,25,53.83,7,4,10,2003,50
10174,49,44.78,2,4,11,2003,50
10183,40,49.3,6,4,11,2003,50
10194,41,44.78,9,4,11,2003,50
10206,21,53.33,4,4,12,2003,50
10215,46,45.28,1,1,1,2004,50
10229,39,40.25,14,1,3,2004,50
10245,45,59.87,7,2,5,2004,50
10258,21,59.87,4,2,6,2004,50
10270,44,58.36,7,3,7,2004,50
10281,44,59.87,14,3,8,2004,50
10291,29,51.82,9,3,9,2004,50
10304,34,49.3,4,4,10,2004,50
10312,39,56.85,1,4,10,2004,50
10324,38,100.0,6,4,11,2004,50
10333,24,79.86,8,4,11,2004,50
10348,29,100.0,6,4,11,2004,50
10358,30,100.0,8,4,12,2004,50
10370,20,100.0,2,1,1,2005,50
10382,39,100.0,2,1,2,2005,50
10411,35,59.87,7,2,5,2005,50
10424,26,59.87,4,2,5,2005,50
10108,44,100.0,11,1,3,2003,148
10122,28,100.0,15,2,5,2003,148
10135,31,100.0,12,3,7,2003,148
10146,29,100.0,1,3,9,2003,148
10159,32,100.0,7,4,10,2003,148
10169,33,100.0,7,4,11,2003,148
10180,44,100.0,2,4,11,2003,148
10191,32,100.0,8,4,11,2003,148
10211,41,100.0,7,1,1,2004,148
10225,35,100.0,14,1,2,2004,148
10238,44,100.0,8,2,4,2004,148
10252,26,100.0,4,2,5,2004,148
10264,20,100.0,2,2,6,2004,148
10276,48,100.0,8,3,8,2004,148
10287,34,100.0,17,3,8,2004,148
10299,49,100.0,2,3,9,2004,148
10310,40,100.0,15,4,10,2004,148
10319,45,100.0,3,4,11,2004,148
10330,50,100.0,4,4,11,2004,148
10342,38,100.0,11,4,11,2004,148
